root;encryption;aes;blowfish;transactionControl;mvlocks;mvcc;locks;tableType;memoryTables;cachedTables;log;noLog;incrementalBackup;defrag;noDefrag;cacheSize_625;cacheSize_2500;cacheSize_10000;cacheSize;defragLimit_10;defragLimit_50;defragLimit_100;defragLimit;logSize_0;logSize_5;logSize_50;logSize_100;logSize;revision;performance;cpu;benchmark-energy;fixed-energy;benchmark-power;fixed-power
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.1.0;59030.2;10.438774;1900.4;5618.209173;32.264359;23.535044
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.1.0;59114.4;10.551842;1869.6;5501.862343;31.689643;22.974061
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;59210.6;10.469948;1897.8;5658.499158;32.163636;23.439383
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.1.0;60917.6;11.587045;1970.4;5693.799367;32.340842;23.729702
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.1.0;59733.4;10.748441;1865.6;5483.717673;30.9436;23.003014
1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;58417.4;10.217569;1835;5467.081984;31.191282;22.660628
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.1.0;64003.2;12.891343;1995.6;5536.187412;31.171218;23.074954
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.1.0;62667;12.474042;1928.4;5497.496872;30.907412;23.113831
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;60792.4;11.412131;1893.2;5424.926226;31.253907;22.837464
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.1.0;60942;11.53206;1949;5505.672128;31.372251;22.76732
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.1.0;60522.8;10.995108;1908;5587.730245;31.19441;23.270462
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;62557;12.162983;1951.2;5602.376502;31.217723;23.204405
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.1.0;60263.8;11.512627;1894.6;5465.601984;31.500617;23.058517
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.1.0;60373.2;11.066136;1864;5498.913857;31.021526;22.884899
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;59974.6;10.914659;1847.6;5491.141064;30.969013;23.235217
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.1.0;60444.2;11.73657;1906.2;5499.367682;31.601903;23.042012
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.1.0;60439.4;11.015582;1931.8;5563.733684;31.823013;23.23309
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;59196.6;10.303644;1854.4;5517.557971;31.171565;22.832546
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.1.0;59380.2;10.911635;1933.2;5726.358075;32.202804;23.645743
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.1.0;58631.6;10.444034;1855.4;5646.8878;31.714126;23.585429
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;58319.4;10.021503;1847;5574.15242;31.834279;23.33865
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.1.0;60914.8;11.383934;1896.6;5499.989587;31.234197;22.947454
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.1.0;58735;7.926446;1888.2;5486.624026;31.945874;22.770107
1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;59350.2;10.378987;1847.8;5622.185879;31.402807;23.349771
1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;55040;7.356603;1718.4;5379.760485;31.073279;22.671912
1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;55053.4;7.430131;1749;5593.032824;31.675878;23.20139
1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;54970.4;7.421031;1739;5578.665399;31.40687;23.117213
1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;54884.2;5.377495;1723.6;5372.334484;31.23559;22.217364
1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;54854.6;5.511395;1778.4;5469.062162;32.119725;22.750185
1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;54932.4;5.50563;1775;5512.333694;32.143205;22.940396
1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;61688;9.309584;1947.8;5465.143523;31.181951;22.830269
1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;58347.8;7.5646;1834;5395.03117;31.036945;22.288686
1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;57916.6;7.284619;1823.4;5402.157996;31.32274;22.506943
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;60703.8;8.92788;1875.6;5369.786578;30.700219;22.3031
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;61576.2;9.00614;1922.4;5468.417142;30.761439;22.670226
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;57840.8;7.320368;1831.6;5514.808973;31.386442;22.931848
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;57743.6;7.300345;1776.4;5347.700587;30.65375;22.124078
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;58066.4;7.393263;1793.6;5392.273168;30.68433;22.356276
1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;57863.8;7.283179;1784.8;5363.069872;30.734786;22.27778
1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;59269;7.98319;1844;5470.952542;31.110533;22.794493
1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;57985.8;7.385043;1809.6;5382.099363;30.852075;22.126802
1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;58245.8;7.249568;1844.4;5504.519166;31.370803;22.719996
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;60969.4;8.984184;1927.6;5472.301147;31.230079;22.659281
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;60767.6;8.910852;1865.4;5409.324292;30.557236;22.463771
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;58279.8;7.460369;1781.2;5322.510211;30.275393;22.092961
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;57900.8;7.458786;1832.8;5542.0151;31.350529;22.895278
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;57731.2;7.150931;1812.2;5453.018025;31.185962;22.604158
1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;57740.8;7.192656;1833.8;5482.276312;31.625288;22.795498
1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.1.0;56081.6;7.107227;1792.8;5409.55667;31.621198;22.433682
1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.1.0;55415;6.39555;1769.4;5473.926561;31.706452;22.555807
1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;55440;6.212654;1777.2;5472.802351;31.905341;22.631556
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.1.0;55956;7.001972;1802.6;5487.983958;31.855453;22.779038
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.1.0;55335.2;6.208737;1741.8;5398.696734;31.135484;22.181041
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;55213.4;6.326988;1737.6;5361.57483;31.309043;22.288308
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.1.0;55891.4;7.058286;1755;5424.991618;31.34342;22.444297
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.1.0;55260;6.294546;1788.8;5462.790718;32.055579;22.827185
1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;55251.8;6.249705;1753.2;5417.718177;31.4688;22.436235
1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.1.0;56080.6;7.192851;1805.6;5510.090878;31.854839;22.785569
1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.1.0;55576.2;6.776652;1786.2;5419.470629;31.717553;22.524365
1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;55428;6.385643;1796.8;5546.839562;32.193548;23.013132
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.1.0;56338.8;6.900791;1783;5308.798805;31.193899;22.186977
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;2.1.0;55619.2;6.492786;1818.2;5644.916832;32.745161;23.354667
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;55418.6;6.233766;1773.4;5434.459976;31.742571;22.481749
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;2.1.0;56345.4;7.025684;1790.6;5381.95218;31.695238;22.282677
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;2.1.0;55294.8;6.177924;1771.2;5490.236504;31.816129;22.60255
1;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;55547.2;6.324961;1759.2;5369.151418;31.570968;22.396137
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.1.0;62870.4;10.222598;1975;5433.75495;31.261448;22.650664
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.1.0;60835.4;9.22845;1954;5483.256836;31.903465;22.83762
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;60219;8.956808;1945;5524.100047;31.88555;22.9518
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.1.0;60598.4;9.45628;1957.4;5553.500972;32.169169;23.015719
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.1.0;59215.2;8.614624;1835;5314.5914;30.767431;22.043242
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;59010.4;8.417152;1859.2;5463.892508;31.3298;22.791617
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.1.0;59410.6;8.88588;1866;5494.365884;31.315216;22.755652
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.1.0;59407.4;8.925491;1862;5405.567357;31.239269;22.558543
1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;59949.6;8.84648;1886.8;5511.15949;31.327227;22.954914
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.1.0;61951.2;10.335996;1986.6;5524.413045;32.090575;23.018863
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.1.0;61406.6;10.118911;1957.2;5483.647535;31.762106;22.809642
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;61356.4;9.922826;1932.6;5457.330394;31.277548;22.646207
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.1.0;63876.8;10.978643;2022;5549.26112;31.542889;23.044059
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.1.0;62274;10.23418;1951;5405.94899;31.034938;22.418933
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;63229.4;10.452035;2017.6;5565.683959;31.792917;23.216022
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.1.0;60273;9.46164;1894.4;5466.689516;31.355109;22.911016
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.1.0;59416.4;8.333754;1848.2;5418.476555;30.931076;22.498168
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;59402.2;8.531598;1886.6;5515.333758;31.659837;22.999461
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.1.0;59448.2;9.145455;1910.4;5432.742134;31.678882;22.500094
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.1.0;58469.6;8.329287;1867.4;5439.771804;31.803529;22.630658
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;57879.8;7.846534;1880.2;5517.119745;32.182692;22.893636
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.1.0;58904;8.628225;1921.8;5618.220198;32.458836;23.207848
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.1.0;60304.2;9.209393;1961.2;5539.042217;32.264407;23.113912
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;59101;8.696245;1878.8;5519.04953;31.604552;22.930345
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.1.0;61278.4;9.905136;1992.2;5603.718255;32.229848;23.159263
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.1.0;58948.8;8.477644;1910.6;5471.36378;32.016578;22.882994
1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;59187.2;8.701277;1895.8;5443.981339;31.740649;22.622427
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;1;2.1.0;62605.6;10.28329;2012.2;5565.544537;31.84338;23.071004
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1;2.1.0;60433.6;9.344108;1949.4;5459.378135;31.877141;22.69184
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;60628.6;9.258654;1956.4;5558.361236;31.920059;23.117435
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;2.1.0;59010.4;8.644272;1931.4;5649.434104;32.428608;23.328632
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;2.1.0;58542.4;8.33436;1877.8;5493.713727;31.879175;22.877746
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;59268.4;8.623731;1902.2;5495.858115;31.903412;22.816896
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;2.1.0;60314.8;9.499115;1949;5499.274463;32.121194;23.097378
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;2.1.0;59571.6;9.07727;1923.4;5604.309695;32.172787;23.424114
1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;59412.4;8.785247;1902.6;5549.809779;31.935434;23.173609
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;2.1.0;63497.6;10.827635;2001.6;5519.996342;31.393391;22.85267
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;2.1.0;61936.6;10.108523;1989.6;5482.275451;32.007143;22.806312
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;60457.6;9.483599;1920.2;5446.574413;31.537802;22.650171
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;2.1.0;62167.6;9.873181;1949.8;5447.334188;31.174206;22.528548
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;2.1.0;59653;8.894356;1923.4;5479.75026;31.920016;22.887747
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;62927.2;10.409989;2019.4;5609.750435;31.83711;23.116125
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;1;2.1.0;59866;9.178907;1919.6;5506.231399;32.041553;22.946428
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;1;2.1.0;59793.8;8.785422;1912;5477.834128;31.883072;22.793885
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;59581.6;8.647446;1912.6;5527.949059;31.851325;22.996894
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;2.1.0;60852.8;9.507659;1951.6;5577.843728;32.013518;23.175652
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;2.1.0;60166.6;8.854981;1929.8;5570.631618;31.948925;23.039807
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;58910.4;8.272098;1890.6;5502.680839;31.858864;22.774883
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;2.1.0;59548;8.903316;1944.8;5593.854703;32.233017;23.015338
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;2.1.0;58186.8;8.290906;1864;5496.078265;31.803081;22.853405
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;58323.4;7.938311;1871.6;5409.072833;31.808905;22.65891
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;2.1.0;59267.6;8.865006;1860;5410.151066;31.273225;22.453953
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;2.1.0;58985;8.497014;1851.6;5371.720578;31.180661;22.223583
1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;59390.6;8.639616;1869.4;5480.916963;31.380778;22.745086
1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;54695.2;5.377414;1711.6;5334.63855;30.977895;22.102128
1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;54847;5.369327;1731.8;5413.656916;31.297832;22.551613
1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;54928;5.374613;1726.6;5358.580207;31.330143;22.432424
1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;2.1.0;54776;5.384;1727.2;5416.838817;31.257747;22.483679
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;1;2.1.0;55148.6;5.441695;1723.2;5325.71196;30.99926;22.182573
1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;2.1.0;55018.6;5.224834;1724.2;5400.39922;31.08592;22.3589
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;60953.4;8.581767;1922.6;5353.891838;31.134194;22.300673
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;58135.2;7.397825;1833.8;5516.227878;31.436923;22.885386
1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;57960.4;7.290729;1794.4;5389.529008;30.839712;22.412567
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;60614;8.828738;1873;5349.066844;30.71299;22.352714
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;61813.8;9.417312;1905.8;5476.687801;30.704569;22.694777
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;57739.8;7.073648;1799.8;5376.322438;30.815482;22.386777
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;58182.4;7.396863;1838.2;5470.718322;31.426875;22.694373
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;58160.8;7.287452;1815;5324.166224;30.848307;22.253081
1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;57646.4;7.194694;1816;5436.242812;31.250288;22.575187
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;2.1.0;59731;8.170068;1890.2;5383.561263;31.168086;22.27558
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;2.1.0;59403;7.644537;1902;5475.377372;31.779552;22.835943
1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;2.1.0;58359.2;7.312638;1835.8;5439.791534;31.225228;22.549046
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0;1;2.1.0;61208.6;9.056386;1901;5421.828385;30.802754;22.440027
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;1;2.1.0;61054.4;8.723524;1906.4;5457.371975;31.091126;22.718329
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;2.1.0;58030.8;7.332395;1801.8;5305.74571;30.637564;22.181958
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;2.1.0;58809;7.450271;1847.6;5403.965556;31.113968;22.519597
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;2.1.0;57943;7.346449;1803.2;5438.301082;30.950699;22.614701
1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;2.1.0;58000.2;7.257334;1814.2;5418.79692;31.10375;22.54784
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;2.1.0;135266.6;31.806914;4830.6;6897.003493;35.668086;28.81872
1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;2.1.0;70327.4;15.58592;2374.4;5760.49648;33.502596;23.887005
