,performance,revision
44875,18.574,1.1.2
44876,19.272,1.1.2
44877,10.15,1.1.2
44878,13.396,1.1.2
44879,7.196,1.1.2
44880,11.426,1.1.2
44881,8.616,1.1.2
44882,7.098,1.1.2
44883,5.21,1.1.2
44884,5.294,1.1.2
44885,3.928,1.1.2
44886,16.684,1.1.2
44887,11.142,1.1.2
44888,13.332,1.1.2
44889,8.256,1.1.2
44890,10.982,1.1.2
44891,6.69,1.1.2
44892,105.766,1.1.2
44893,52.492,1.1.2
44894,53.446,1.1.2
44895,26.172,1.1.2
44896,35.48,1.1.2
44897,17.58,1.1.2
44898,29.762,1.1.2
44899,20.356,1.1.2
44900,17.326,1.1.2
44901,11.63,1.1.2
44902,12.808,1.1.2
44903,8.538,1.1.2
44904,35.3,1.1.2
44905,22.952,1.1.2
44906,23.31,1.1.2
44907,14.556,1.1.2
44908,18.088,1.1.2
44909,11.114,1.1.2
44910,218.428,1.1.2
44911,107.63,1.1.2
44912,110.832,1.1.2
44913,55.304,1.1.2
44914,74.27,1.1.2
44915,36.618,1.1.2
44916,31.664,1.1.2
44917,22.808,1.1.2
44918,52.408,1.1.2
44919,66.692,1.1.2
44920,79.102,1.1.2
44921,58.386,1.1.2
44922,37.264,1.1.2
44923,25.574,1.1.2
44924,32.59,1.1.2
44925,19.912,1.1.2
44926,23.774,1.1.2
44927,14.408,1.1.2
44928,36.14,1.1.2
44929,18.606,1.1.2
44930,19.336,1.1.2
44931,10.308,1.1.2
44932,13.452,1.1.2
44933,7.258,1.1.2
44934,11.35,1.1.2
44935,9.67,1.1.2
44936,7.056,1.1.2
44937,5.944,1.1.2
44938,5.246,1.1.2
44939,4.438,1.1.2
44940,16.622,1.1.2
44941,14.422,1.1.2
44942,13.224,1.1.2
44943,9.678,1.1.2
44944,11.002,1.1.2
44945,7.614,1.1.2
44946,105.56,1.1.2
44947,52.516,1.1.2
44948,53.412,1.1.2
44949,26.298,1.1.2
44950,35.326,1.1.2
44951,17.576,1.1.2
44952,29.574,1.1.2
44953,21.854,1.1.2
44954,17.328,1.1.2
44955,12.73,1.1.2
44956,12.814,1.1.2
44957,9.174,1.1.2
44958,35.118,1.1.2
44959,26.686,1.1.2
44960,23.242,1.1.2
44961,16.264,1.1.2
44962,18.102,1.1.2
44963,12.338,1.1.2
44964,218.392,1.1.2
44965,107.66,1.1.2
44966,110.828,1.1.2
44967,55.332,1.1.2
44968,74.118,1.1.2
44969,36.698,1.1.2
44970,31.694,1.1.2
44971,27.982,1.1.2
44972,52.218,1.1.2
44973,89.774,1.1.2
44974,79.116,1.1.2
44975,82.046,1.1.2
44976,37.188,1.1.2
44977,39.582,1.1.2
44978,32.676,1.1.2
44979,29.272,1.1.2
44980,23.858,1.1.2
44981,21.082,1.1.2
44982,36.216,1.1.2
44983,18.594,1.1.2
44984,19.312,1.1.2
44985,10.244,1.1.2
44986,13.356,1.1.2
44987,7.216,1.1.2
44988,11.354,1.1.2
44989,8.61,1.1.2
44990,7.07,1.1.2
44991,5.164,1.1.2
44992,5.33,1.1.2
44993,3.924,1.1.2
44994,16.598,1.1.2
44995,11.188,1.1.2
44996,13.26,1.1.2
44997,8.224,1.1.2
44998,11.038,1.1.2
44999,6.628,1.1.2
45000,105.57,1.1.2
45001,52.266,1.1.2
45002,53.222,1.1.2
45003,26.398,1.1.2
45004,35.46,1.1.2
45005,17.502,1.1.2
45006,29.606,1.1.2
45007,20.392,1.1.2
45008,17.298,1.1.2
45009,11.62,1.1.2
45010,12.792,1.1.2
45011,8.622,1.1.2
45012,35.122,1.1.2
45013,23.018,1.1.2
45014,23.288,1.1.2
45015,14.578,1.1.2
45016,18.064,1.1.2
45017,11.12,1.1.2
45018,218.996,1.1.2
45019,107.552,1.1.2
45020,110.63,1.1.2
45021,55.28,1.1.2
45022,74.078,1.1.2
45023,36.68,1.1.2
45024,31.774,1.1.2
45025,22.86,1.1.2
45026,52.484,1.1.2
45027,66.526,1.1.2
45028,79.128,1.1.2
45029,58.274,1.1.2
45030,37.074,1.1.2
45031,25.586,1.1.2
45032,32.664,1.1.2
45033,20.052,1.1.2
45034,23.808,1.1.2
45035,14.372,1.1.2
45036,28.902,1.1.2
45037,14.95,1.1.2
45038,15.572,1.1.2
45039,8.304,1.1.2
45040,10.842,1.1.2
45041,5.952,1.1.2
45042,11.362,1.1.2
45043,9.746,1.1.2
45044,7.056,1.1.2
45045,5.868,1.1.2
45046,5.276,1.1.2
45047,4.462,1.1.2
45048,16.684,1.1.2
45049,14.444,1.1.2
45050,13.25,1.1.2
45051,9.292,1.1.2
45052,9.41,1.1.2
45053,6.896,1.1.2
45054,81.028,1.1.2
45055,40.344,1.1.2
45056,41.072,1.1.2
45057,20.442,1.1.2
45058,27.366,1.1.2
45059,13.346,1.1.2
45060,29.558,1.1.2
45061,21.948,1.1.2
45062,17.262,1.1.2
45063,12.69,1.1.2
45064,12.798,1.1.2
45065,9.19,1.1.2
45066,35.146,1.1.2
45067,26.714,1.1.2
45068,23.366,1.1.2
45069,15.822,1.1.2
45070,16.446,1.1.2
45071,11.64,1.1.2
45072,162.802,1.1.2
45073,79.824,1.1.2
45074,81.034,1.1.2
45075,41.362,1.1.2
45076,55.172,1.1.2
45077,27.3,1.1.2
45078,31.636,1.1.2
45079,27.954,1.1.2
45080,41.07,1.1.2
45081,59.178,1.1.2
45082,79.516,1.1.2
45083,84.308,1.1.2
45084,37.138,1.1.2
45085,39.788,1.1.2
45086,32.728,1.1.2
45087,27.652,1.1.2
45088,22.336,1.1.2
45089,19.93,1.1.2
45090,28.84,1.1.2
45091,14.788,1.1.2
45092,15.582,1.1.2
45093,8.264,1.1.2
45094,10.894,1.1.2
45095,5.872,1.1.2
45096,11.276,1.1.2
45097,8.666,1.1.2
45098,7.106,1.1.2
45099,5.206,1.1.2
45100,5.252,1.1.2
45101,3.89,1.1.2
45102,16.5,1.1.2
45103,11.214,1.1.2
45104,13.328,1.1.2
45105,8.276,1.1.2
45106,9.37,1.1.2
45107,5.984,1.1.2
45108,80.974,1.1.2
45109,40.356,1.1.2
45110,40.994,1.1.2
45111,20.324,1.1.2
45112,27.224,1.1.2
45113,13.286,1.1.2
45114,29.694,1.1.2
45115,20.32,1.1.2
45116,17.244,1.1.2
45117,11.602,1.1.2
45118,12.8,1.1.2
45119,8.568,1.1.2
45120,35.324,1.1.2
45121,22.916,1.1.2
45122,23.26,1.1.2
45123,14.624,1.1.2
45124,16.37,1.1.2
45125,10.38,1.1.2
45126,162.502,1.1.2
45127,79.798,1.1.2
45128,80.828,1.1.2
45129,41.298,1.1.2
45130,55.07,1.1.2
45131,27.25,1.1.2
45132,31.712,1.1.2
45133,22.952,1.1.2
45134,41.026,1.1.2
45135,44.366,1.1.2
45136,79.308,1.1.2
45137,59.734,1.1.2
45138,37.234,1.1.2
45139,25.602,1.1.2
45140,32.862,1.1.2
45141,20.104,1.1.2
45142,22.296,1.1.2
45143,13.71,1.1.2
45144,36.228,1.1.2
45145,18.538,1.1.2
45146,19.256,1.1.2
45147,10.268,1.1.2
45148,13.382,1.1.2
45149,7.334,1.1.2
45150,11.414,1.1.2
45151,9.692,1.1.2
45152,7.074,1.1.2
45153,5.912,1.1.2
45154,5.34,1.1.2
45155,4.44,1.1.2
45156,16.796,1.1.2
45157,14.42,1.1.2
45158,13.286,1.1.2
45159,9.714,1.1.2
45160,10.898,1.1.2
45161,7.656,1.1.2
45162,105.584,1.1.2
45163,52.51,1.1.2
45164,53.21,1.1.2
45165,26.266,1.1.2
45166,35.276,1.1.2
45167,17.496,1.1.2
45168,29.698,1.1.2
45169,21.85,1.1.2
45170,17.388,1.1.2
45171,12.598,1.1.2
45172,12.968,1.1.2
45173,9.182,1.1.2
45174,35.176,1.1.2
45175,26.662,1.1.2
45176,23.334,1.1.2
45177,16.368,1.1.2
45178,18.018,1.1.2
45179,12.278,1.1.2
45180,218.882,1.1.2
45181,107.35,1.1.2
45182,110.802,1.1.2
45183,55.31,1.1.2
45184,74.13,1.1.2
45185,36.686,1.1.2
45186,31.644,1.1.2
45187,27.958,1.1.2
45188,52.382,1.1.2
45189,89.82,1.1.2
45190,79.22,1.1.2
45191,81.982,1.1.2
45192,37.17,1.1.2
45193,39.638,1.1.2
45194,32.658,1.1.2
45195,29.172,1.1.2
45196,23.852,1.1.2
45197,21.028,1.1.2
45198,36.25,1.1.2
45199,18.43,1.1.2
45200,19.228,1.1.2
45201,10.192,1.1.2
45202,13.4,1.1.2
45203,7.192,1.1.2
45204,11.426,1.1.2
45205,8.582,1.1.2
45206,7.052,1.1.2
45207,5.202,1.1.2
45208,5.29,1.1.2
45209,3.938,1.1.2
45210,16.588,1.1.2
45211,11.166,1.1.2
45212,13.236,1.1.2
45213,8.252,1.1.2
45214,10.924,1.1.2
45215,6.616,1.1.2
45216,105.508,1.1.2
45217,52.334,1.1.2
45218,53.488,1.1.2
45219,26.212,1.1.2
45220,35.434,1.1.2
45221,17.512,1.1.2
45222,29.738,1.1.2
45223,20.244,1.1.2
45224,17.386,1.1.2
45225,11.672,1.1.2
45226,12.732,1.1.2
45227,8.578,1.1.2
45228,35.182,1.1.2
45229,23.09,1.1.2
45230,23.32,1.1.2
45231,14.662,1.1.2
45232,18.152,1.1.2
45233,11.13,1.1.2
45234,218.752,1.1.2
45235,107.556,1.1.2
45236,110.778,1.1.2
45237,55.342,1.1.2
45238,73.958,1.1.2
45239,36.516,1.1.2
45240,31.696,1.1.2
45241,22.75,1.1.2
45242,52.274,1.1.2
45243,66.63,1.1.2
45244,79.04,1.1.2
45245,58.438,1.1.2
45246,37.448,1.1.2
45247,25.602,1.1.2
45248,32.714,1.1.2
45249,19.93,1.1.2
45250,23.808,1.1.2
45251,14.344,1.1.2
45252,36.174,1.1.2
45253,18.562,1.1.2
45254,19.194,1.1.2
45255,10.222,1.1.2
45256,13.414,1.1.2
45257,7.264,1.1.2
45258,11.388,1.1.2
45259,9.672,1.1.2
45260,7.07,1.1.2
45261,5.898,1.1.2
45262,5.326,1.1.2
45263,4.424,1.1.2
45264,16.75,1.1.2
45265,14.434,1.1.2
45266,13.236,1.1.2
45267,9.672,1.1.2
45268,10.938,1.1.2
45269,7.738,1.1.2
45270,105.596,1.1.2
45271,52.514,1.1.2
45272,53.136,1.1.2
45273,26.304,1.1.2
45274,35.338,1.1.2
45275,17.492,1.1.2
45276,29.594,1.1.2
45277,21.86,1.1.2
45278,17.288,1.1.2
45279,12.6,1.1.2
45280,12.812,1.1.2
45281,9.286,1.1.2
45282,35.17,1.1.2
45283,26.754,1.1.2
45284,23.36,1.1.2
45285,16.32,1.1.2
45286,18.038,1.1.2
45287,12.322,1.1.2
45288,219.306,1.1.2
45289,107.59,1.1.2
45290,110.628,1.1.2
45291,55.31,1.1.2
45292,74.212,1.1.2
45293,36.638,1.1.2
45294,31.616,1.1.2
45295,27.98,1.1.2
45296,52.266,1.1.2
45297,89.806,1.1.2
45298,79.162,1.1.2
45299,81.958,1.1.2
45300,37.118,1.1.2
45301,39.576,1.1.2
45302,32.772,1.1.2
45303,29.174,1.1.2
45304,23.884,1.1.2
45305,21.05,1.1.2
45306,36.21,1.1.2
45307,18.412,1.1.2
45308,19.31,1.1.2
45309,10.124,1.1.2
45310,13.362,1.1.2
45311,7.202,1.1.2
45312,11.406,1.1.2
45313,8.662,1.1.2
45314,7.112,1.1.2
45315,5.284,1.1.2
45316,5.332,1.1.2
45317,3.898,1.1.2
45318,16.584,1.1.2
45319,11.154,1.1.2
45320,13.19,1.1.2
45321,8.198,1.1.2
45322,10.986,1.1.2
45323,6.672,1.1.2
45324,105.83,1.1.2
45325,52.544,1.1.2
45326,53.37,1.1.2
45327,26.298,1.1.2
45328,35.58,1.1.2
45329,17.49,1.1.2
45330,29.682,1.1.2
45331,20.404,1.1.2
45332,17.256,1.1.2
45333,11.634,1.1.2
45334,12.746,1.1.2
45335,8.506,1.1.2
45336,35.202,1.1.2
45337,23.11,1.1.2
45338,23.366,1.1.2
45339,14.58,1.1.2
45340,18.244,1.1.2
45341,11.088,1.1.2
45342,218.38,1.1.2
45343,107.682,1.1.2
45344,110.674,1.1.2
45345,55.142,1.1.2
45346,74.13,1.1.2
45347,36.698,1.1.2
45348,31.716,1.1.2
45349,22.908,1.1.2
45350,52.39,1.1.2
45351,66.494,1.1.2
45352,79.128,1.1.2
45353,58.484,1.1.2
45354,37.238,1.1.2
45355,25.546,1.1.2
45356,32.764,1.1.2
45357,19.958,1.1.2
45358,23.81,1.1.2
45359,14.382,1.1.2
45360,19.548,1.1.5
45361,10.352,1.1.5
45362,18.08,1.1.5
45363,9.632,1.1.5
45364,16.018,1.1.5
45365,9.728,1.1.5
45366,11.798,1.1.5
45367,9.714,1.1.5
45368,7.414,1.1.5
45369,5.91,1.1.5
45370,5.776,1.1.5
45371,4.468,1.1.5
45372,16.612,1.1.5
45373,14.428,1.1.5
45374,13.144,1.1.5
45375,9.488,1.1.5
45376,10.716,1.1.5
45377,7.46,1.1.5
45378,45.048,1.1.5
45379,23.2,1.1.5
45380,43.27,1.1.5
45381,22.436,1.1.5
45382,34.696,1.1.5
45383,19.88,1.1.5
45384,31.224,1.1.5
45385,22.178,1.1.5
45386,17.988,1.1.5
45387,12.886,1.1.5
45388,13.478,1.1.5
45389,9.382,1.1.5
45390,35.218,1.1.5
45391,26.742,1.1.5
45392,23.194,1.1.5
45393,16.17,1.1.5
45394,17.852,1.1.5
45395,12.18,1.1.5
45396,80.882,1.1.5
45397,41.076,1.1.5
45398,85.62,1.1.5
45399,44.354,1.1.5
45400,63.41,1.1.5
45401,34.578,1.1.5
45402,33.794,1.1.5
45403,29.232,1.1.5
45404,36.898,1.1.5
45405,49.682,1.1.5
45406,42.072,1.1.5
45407,44.864,1.1.5
45408,37.344,1.1.5
45409,39.606,1.1.5
45410,32.702,1.1.5
45411,28.928,1.1.5
45412,23.708,1.1.5
45413,20.814,1.1.5
45414,19.492,1.1.5
45415,10.354,1.1.5
45416,17.988,1.1.5
45417,9.642,1.1.5
45418,16.02,1.1.5
45419,9.718,1.1.5
45420,11.766,1.1.5
45421,9.708,1.1.5
45422,7.424,1.1.5
45423,5.898,1.1.5
45424,5.736,1.1.5
45425,4.466,1.1.5
45426,16.552,1.1.5
45427,14.512,1.1.5
45428,13.146,1.1.5
45429,9.554,1.1.5
45430,10.678,1.1.5
45431,7.468,1.1.5
45432,44.89,1.1.5
45433,23.196,1.1.5
45434,43.33,1.1.5
45435,22.392,1.1.5
45436,34.814,1.1.5
45437,19.896,1.1.5
45438,31.156,1.1.5
45439,22.276,1.1.5
45440,18.064,1.1.5
45441,12.85,1.1.5
45442,13.54,1.1.5
45443,9.514,1.1.5
45444,35.28,1.1.5
45445,26.83,1.1.5
45446,23.266,1.1.5
45447,16.21,1.1.5
45448,17.868,1.1.5
45449,12.166,1.1.5
45450,80.82,1.1.5
45451,41.036,1.1.5
45452,85.83,1.1.5
45453,44.364,1.1.5
45454,63.416,1.1.5
45455,34.51,1.1.5
45456,33.66,1.1.5
45457,29.252,1.1.5
45458,36.888,1.1.5
45459,49.766,1.1.5
45460,42.016,1.1.5
45461,44.826,1.1.5
45462,37.196,1.1.5
45463,39.684,1.1.5
45464,32.806,1.1.5
45465,28.85,1.1.5
45466,23.616,1.1.5
45467,20.796,1.1.5
45468,19.502,1.1.5
45469,10.272,1.1.5
45470,18.004,1.1.5
45471,9.608,1.1.5
45472,16.018,1.1.5
45473,9.75,1.1.5
45474,11.746,1.1.5
45475,8.59,1.1.5
45476,7.404,1.1.5
45477,5.278,1.1.5
45478,5.802,1.1.5
45479,3.886,1.1.5
45480,16.72,1.1.5
45481,11.178,1.1.5
45482,13.15,1.1.5
45483,8.194,1.1.5
45484,10.728,1.1.5
45485,6.516,1.1.5
45486,45.096,1.1.5
45487,23.212,1.1.5
45488,43.218,1.1.5
45489,22.382,1.1.5
45490,34.822,1.1.5
45491,19.882,1.1.5
45492,31.158,1.1.5
45493,20.754,1.1.5
45494,17.95,1.1.5
45495,11.74,1.1.5
45496,13.508,1.1.5
45497,8.65,1.1.5
45498,35.316,1.1.5
45499,23.034,1.1.5
45500,23.296,1.1.5
45501,14.526,1.1.5
45502,17.904,1.1.5
45503,10.926,1.1.5
45504,80.996,1.1.5
45505,40.95,1.1.5
45506,85.64,1.1.5
45507,44.324,1.1.5
45508,63.478,1.1.5
45509,34.54,1.1.5
45510,33.718,1.1.5
45511,23.62,1.1.5
45512,36.888,1.1.5
45513,34.544,1.1.5
45514,42.1,1.1.5
45515,30.692,1.1.5
45516,37.224,1.1.5
45517,25.68,1.1.5
45518,32.844,1.1.5
45519,19.924,1.1.5
45520,23.702,1.1.5
45521,14.366,1.1.5
45522,19.568,1.1.5
45523,10.26,1.1.5
45524,17.996,1.1.5
45525,9.604,1.1.5
45526,16.002,1.1.5
45527,9.702,1.1.5
45528,11.764,1.1.5
45529,8.59,1.1.5
45530,7.434,1.1.5
45531,5.196,1.1.5
45532,5.732,1.1.5
45533,3.826,1.1.5
45534,16.642,1.1.5
45535,11.296,1.1.5
45536,13.242,1.1.5
45537,8.148,1.1.5
45538,10.634,1.1.5
45539,6.5,1.1.5
45540,45.066,1.1.5
45541,23.146,1.1.5
45542,43.248,1.1.5
45543,22.334,1.1.5
45544,34.798,1.1.5
45545,19.86,1.1.5
45546,31.318,1.1.5
45547,20.818,1.1.5
45548,17.91,1.1.5
45549,11.774,1.1.5
45550,13.578,1.1.5
45551,8.66,1.1.5
45552,35.222,1.1.5
45553,22.924,1.1.5
45554,23.288,1.1.5
45555,14.542,1.1.5
45556,17.868,1.1.5
45557,10.994,1.1.5
45558,81.06,1.1.5
45559,41.036,1.1.5
45560,85.7,1.1.5
45561,44.268,1.1.5
45562,63.572,1.1.5
45563,34.588,1.1.5
45564,33.83,1.1.5
45565,23.616,1.1.5
45566,36.806,1.1.5
45567,34.54,1.1.5
45568,41.996,1.1.5
45569,30.638,1.1.5
45570,37.382,1.1.5
45571,25.564,1.1.5
45572,32.794,1.1.5
45573,19.936,1.1.5
45574,23.676,1.1.5
45575,14.35,1.1.5
45576,19.7,1.1.5
45577,10.504,1.1.5
45578,18.1,1.1.5
45579,9.764,1.1.5
45580,16.062,1.1.5
45581,9.788,1.1.5
45582,11.796,1.1.5
45583,9.662,1.1.5
45584,7.486,1.1.5
45585,5.788,1.1.5
45586,5.742,1.1.5
45587,4.364,1.1.5
45588,16.59,1.1.5
45589,14.386,1.1.5
45590,13.142,1.1.5
45591,9.592,1.1.5
45592,10.716,1.1.5
45593,7.48,1.1.5
45594,45.324,1.1.5
45595,23.298,1.1.5
45596,43.474,1.1.5
45597,22.444,1.1.5
45598,34.796,1.1.5
45599,19.914,1.1.5
45600,31.116,1.1.5
45601,22.096,1.1.5
45602,17.95,1.1.5
45603,12.806,1.1.5
45604,13.532,1.1.5
45605,9.33,1.1.5
45606,35.246,1.1.5
45607,26.762,1.1.5
45608,23.206,1.1.5
45609,17.31,1.1.5
45610,17.9,1.1.5
45611,12.556,1.1.5
45612,81.02,1.1.5
45613,41.252,1.1.5
45614,85.962,1.1.5
45615,44.396,1.1.5
45616,63.324,1.1.5
45617,34.608,1.1.5
45618,33.762,1.1.5
45619,29.102,1.1.5
45620,37.432,1.1.5
45621,50.016,1.1.5
45622,41.816,1.1.5
45623,43.206,1.1.5
45624,37.16,1.1.5
45625,39.642,1.1.5
45626,32.644,1.1.5
45627,30.686,1.1.5
45628,23.568,1.1.5
45629,21.694,1.1.5
45630,19.674,1.1.5
45631,10.53,1.1.5
45632,18.202,1.1.5
45633,9.716,1.1.5
45634,16.016,1.1.5
45635,9.774,1.1.5
45636,11.876,1.1.5
45637,9.658,1.1.5
45638,7.452,1.1.5
45639,5.818,1.1.5
45640,5.736,1.1.5
45641,4.366,1.1.5
45642,16.656,1.1.5
45643,14.418,1.1.5
45644,13.194,1.1.5
45645,9.598,1.1.5
45646,10.736,1.1.5
45647,7.48,1.1.5
45648,45.172,1.1.5
45649,23.346,1.1.5
45650,43.486,1.1.5
45651,22.544,1.1.5
45652,34.816,1.1.5
45653,19.938,1.1.5
45654,31.354,1.1.5
45655,22.03,1.1.5
45656,17.93,1.1.5
45657,12.818,1.1.5
45658,13.608,1.1.5
45659,9.332,1.1.5
45660,35.22,1.1.5
45661,26.69,1.1.5
45662,23.288,1.1.5
45663,17.202,1.1.5
45664,17.944,1.1.5
45665,12.64,1.1.5
45666,81.158,1.1.5
45667,41.148,1.1.5
45668,86.014,1.1.5
45669,44.476,1.1.5
45670,63.358,1.1.5
45671,34.478,1.1.5
45672,33.918,1.1.5
45673,29.164,1.1.5
45674,37.318,1.1.5
45675,50.01,1.1.5
45676,41.822,1.1.5
45677,43.232,1.1.5
45678,37.19,1.1.5
45679,39.746,1.1.5
45680,32.692,1.1.5
45681,30.586,1.1.5
45682,23.572,1.1.5
45683,21.676,1.1.5
45684,19.894,1.1.5
45685,10.474,1.1.5
45686,18.222,1.1.5
45687,9.636,1.1.5
45688,16.02,1.1.5
45689,9.676,1.1.5
45690,11.762,1.1.5
45691,8.642,1.1.5
45692,7.468,1.1.5
45693,5.326,1.1.5
45694,5.774,1.1.5
45695,3.886,1.1.5
45696,16.654,1.1.5
45697,11.182,1.1.5
45698,13.156,1.1.5
45699,8.148,1.1.5
45700,10.69,1.1.5
45701,6.47,1.1.5
45702,45.236,1.1.5
45703,23.354,1.1.5
45704,43.39,1.1.5
45705,22.454,1.1.5
45706,34.786,1.1.5
45707,19.798,1.1.5
45708,31.14,1.1.5
45709,20.812,1.1.5
45710,17.922,1.1.5
45711,11.764,1.1.5
45712,13.51,1.1.5
45713,8.66,1.1.5
45714,35.154,1.1.5
45715,22.992,1.1.5
45716,23.292,1.1.5
45717,14.582,1.1.5
45718,17.788,1.1.5
45719,11.002,1.1.5
45720,80.988,1.1.5
45721,41.142,1.1.5
45722,85.8,1.1.5
45723,44.274,1.1.5
45724,63.372,1.1.5
45725,34.678,1.1.5
45726,33.762,1.1.5
45727,23.56,1.1.5
45728,37.492,1.1.5
45729,34.732,1.1.5
45730,41.824,1.1.5
45731,30.128,1.1.5
45732,37.22,1.1.5
45733,25.556,1.1.5
45734,32.536,1.1.5
45735,19.894,1.1.5
45736,23.686,1.1.5
45737,14.344,1.1.5
45738,19.708,1.1.5
45739,10.47,1.1.5
45740,18.178,1.1.5
45741,9.61,1.1.5
45742,16.028,1.1.5
45743,9.66,1.1.5
45744,11.864,1.1.5
45745,8.726,1.1.5
45746,7.426,1.1.5
45747,5.22,1.1.5
45748,5.74,1.1.5
45749,3.878,1.1.5
45750,16.59,1.1.5
45751,11.19,1.1.5
45752,13.148,1.1.5
45753,8.148,1.1.5
45754,10.66,1.1.5
45755,6.554,1.1.5
45756,45.16,1.1.5
45757,23.334,1.1.5
45758,43.454,1.1.5
45759,22.432,1.1.5
45760,34.946,1.1.5
45761,19.936,1.1.5
45762,31.344,1.1.5
45763,20.792,1.1.5
45764,18.006,1.1.5
45765,11.698,1.1.5
45766,13.618,1.1.5
45767,8.638,1.1.5
45768,35.276,1.1.5
45769,23.066,1.1.5
45770,23.188,1.1.5
45771,14.532,1.1.5
45772,17.904,1.1.5
45773,10.942,1.1.5
45774,81.112,1.1.5
45775,41.062,1.1.5
45776,85.846,1.1.5
45777,44.304,1.1.5
45778,63.356,1.1.5
45779,34.59,1.1.5
45780,33.68,1.1.5
45781,23.632,1.1.5
45782,37.314,1.1.5
45783,34.72,1.1.5
45784,41.744,1.1.5
45785,30.234,1.1.5
45786,37.216,1.1.5
45787,25.686,1.1.5
45788,32.634,1.1.5
45789,19.946,1.1.5
45790,23.62,1.1.5
45791,14.388,1.1.5
45792,19.708,1.1.5
45793,10.534,1.1.5
45794,18.146,1.1.5
45795,9.76,1.1.5
45796,16.0,1.1.5
45797,9.766,1.1.5
45798,11.9,1.1.5
45799,9.59,1.1.5
45800,7.49,1.1.5
45801,5.834,1.1.5
45802,5.782,1.1.5
45803,4.424,1.1.5
45804,16.602,1.1.5
45805,14.404,1.1.5
45806,13.236,1.1.5
45807,9.606,1.1.5
45808,10.718,1.1.5
45809,7.5,1.1.5
45810,45.196,1.1.5
45811,23.37,1.1.5
45812,43.382,1.1.5
45813,22.492,1.1.5
45814,34.83,1.1.5
45815,19.932,1.1.5
45816,31.134,1.1.5
45817,22.046,1.1.5
45818,17.974,1.1.5
45819,12.792,1.1.5
45820,13.512,1.1.5
45821,9.294,1.1.5
45822,35.3,1.1.5
45823,26.796,1.1.5
45824,23.3,1.1.5
45825,17.298,1.1.5
45826,17.818,1.1.5
45827,12.576,1.1.5
45828,81.014,1.1.5
45829,41.152,1.1.5
45830,85.976,1.1.5
45831,44.368,1.1.5
45832,63.416,1.1.5
45833,34.648,1.1.5
45834,33.63,1.1.5
45835,29.124,1.1.5
45836,37.314,1.1.5
45837,49.884,1.1.5
45838,41.846,1.1.5
45839,43.174,1.1.5
45840,37.286,1.1.5
45841,39.732,1.1.5
45842,32.666,1.1.5
45843,30.618,1.1.5
45844,23.534,1.1.5
45845,21.816,1.1.5
45846,19.702,1.1.5
45847,10.482,1.1.5
45848,18.158,1.1.5
45849,9.702,1.1.5
45850,16.046,1.1.5
45851,9.772,1.1.5
45852,11.75,1.1.5
45853,9.676,1.1.5
45854,7.436,1.1.5
45855,5.776,1.1.5
45856,5.782,1.1.5
45857,4.41,1.1.5
45858,16.714,1.1.5
45859,14.37,1.1.5
45860,13.164,1.1.5
45861,9.628,1.1.5
45862,10.66,1.1.5
45863,7.458,1.1.5
45864,45.17,1.1.5
45865,23.364,1.1.5
45866,43.354,1.1.5
45867,22.536,1.1.5
45868,34.708,1.1.5
45869,19.936,1.1.5
45870,31.216,1.1.5
45871,22.116,1.1.5
45872,18.008,1.1.5
45873,12.834,1.1.5
45874,13.562,1.1.5
45875,9.338,1.1.5
45876,35.33,1.1.5
45877,26.776,1.1.5
45878,23.184,1.1.5
45879,17.234,1.1.5
45880,17.854,1.1.5
45881,12.592,1.1.5
45882,80.998,1.1.5
45883,41.2,1.1.5
45884,85.77,1.1.5
45885,44.43,1.1.5
45886,63.586,1.1.5
45887,34.614,1.1.5
45888,33.75,1.1.5
45889,29.246,1.1.5
45890,37.356,1.1.5
45891,49.958,1.1.5
45892,41.866,1.1.5
45893,43.09,1.1.5
45894,37.296,1.1.5
45895,39.622,1.1.5
45896,32.524,1.1.5
45897,30.652,1.1.5
45898,23.576,1.1.5
45899,21.704,1.1.5
45900,19.662,1.1.5
45901,10.43,1.1.5
45902,18.154,1.1.5
45903,9.688,1.1.5
45904,16.026,1.1.5
45905,9.726,1.1.5
45906,11.86,1.1.5
45907,8.69,1.1.5
45908,7.518,1.1.5
45909,5.198,1.1.5
45910,5.758,1.1.5
45911,3.924,1.1.5
45912,16.668,1.1.5
45913,11.158,1.1.5
45914,13.15,1.1.5
45915,8.262,1.1.5
45916,10.696,1.1.5
45917,6.532,1.1.5
45918,45.176,1.1.5
45919,23.344,1.1.5
45920,43.434,1.1.5
45921,22.448,1.1.5
45922,34.708,1.1.5
45923,19.834,1.1.5
45924,31.336,1.1.5
45925,20.832,1.1.5
45926,17.87,1.1.5
45927,11.756,1.1.5
45928,13.564,1.1.5
45929,8.68,1.1.5
45930,35.312,1.1.5
45931,22.98,1.1.5
45932,23.332,1.1.5
45933,14.568,1.1.5
45934,17.92,1.1.5
45935,11.038,1.1.5
45936,80.988,1.1.5
45937,41.072,1.1.5
45938,85.784,1.1.5
45939,44.282,1.1.5
45940,63.558,1.1.5
45941,34.524,1.1.5
45942,33.764,1.1.5
45943,23.604,1.1.5
45944,37.362,1.1.5
45945,34.632,1.1.5
45946,41.748,1.1.5
45947,30.18,1.1.5
45948,37.136,1.1.5
45949,25.64,1.1.5
45950,32.57,1.1.5
