,revision,performance,size,energy,cpu
494,v0.9.1,42.32,1453491,2073.6,52.318007
495,v0.9.1,38.555,1455972.6,2000.2,57.45475
496,v0.9.1,83.4344,1456773,2991.2,25.726915
497,v0.9.1,54.952,1468058.2,2292.4,40.109636
498,v0.9.1,42.588,1467679.4,2059.4,52.040272
499,v0.9.1,38.4904,1460447.2,2009,57.523569
500,v0.9.1,82.8806,1463546,2897.4,25.862618
501,v0.9.1,55.0428,1468419.8,2380.8,40.037268
502,v0.9.1,42.593599999999995,1469937.4,2007.4,52.076024
503,v0.9.1,38.377,1472098.2,2061,57.410148
504,v0.9.1,81.9438,1445388,2888.8,25.93
505,v0.9.1,55.385400000000004,1454099.2,2306.8,39.821637
506,v0.9.1,42.8542,1459276.6,2100.2,51.878837
507,v0.9.1,38.74,1454976,2036.4,57.733334
508,v0.9.1,83.411,1456773,2963.4,25.809398
509,v0.9.1,55.602199999999996,1457794.6,2405.6,40.385319
510,v0.9.1,42.8768,1466717,2058.6,52.197364
511,v0.9.1,38.522800000000004,1463091,2041.4,57.544912
512,v0.9.1,82.846,1463546,2900.2,25.828481
513,v0.9.1,55.2052,1460413,2373.8,40.107675
514,v0.9.1,42.559400000000004,1467211.4,2027.8,52.30763
515,v0.9.1,38.7898,1463890.2,2088.4,57.509488
516,v0.9.1,82.0188,1445388,2907.2,25.941951
517,v0.9.1,55.4036,1469058.4,2313.2,40.09213
518,v0.9.1,42.5728,1457619.2,2078,52.232403
519,v0.9.1,38.7638,1459749,2021.6,57.354342
520,v0.9.1,83.3754,1456773,2963.8,25.706187
521,v0.9.1,55.3784,1469451.2,2320.8,40.243656
522,v0.9.1,42.806400000000004,1455954,2084.2,52.299674
523,v0.9.1,38.5976,1456741.8,2086.4,57.150877
524,v0.9.1,83.0252,1463546,2954,25.883374
525,v0.9.1,54.905199999999994,1465178.4,2319.4,40.29686
526,v0.9.1,42.5488,1462896.2,2078,52.105537
527,v0.9.1,38.9266,1471059.6,2075.4,57.492308
528,v0.9.1,81.9694,1445388,2886,25.939024
529,v0.9.1,54.948,1453066.8,2338.4,40.119486
530,v0.9.1,42.752,1462613.2,2107,52.104862
531,v0.9.1,38.7236,1453767.4,2100.4,57.515938
532,v0.9.1,83.4678,1456773,2904.2,25.913402
533,v0.9.1,55.4224,1471759.6,2354.2,40.066852
534,v0.9.1,42.456199999999995,1460687.2,2102.2,52.243411
535,v0.9.1,38.7494,1459960,2021.8,57.507573
536,v0.9.1,82.9054,1463546,2913.2,25.670411
537,v0.9.1,55.101,1476169.8,2359.4,40.237638
538,v0.9.1,42.5652,1461583.4,2065.4,52.252425
539,v0.9.1,39.0018,1462647.4,2068.2,57.426365
540,v0.9.1,81.9426,1445388,2806.8,25.707413
541,v0.9.1,55.2806,1457593.6,2409.6,40.280753
542,v0.9.1,42.6376,1468868.2,2123,52.314884
543,v0.9.1,38.7576,1466547.8,2091.8,57.6795
544,v0.9.1,83.4788,1456773,2900.2,25.402169
545,v0.9.1,55.2464,1464900.2,2323.4,40.273671
546,v0.9.1,42.251599999999996,1458156.2,2125.2,51.98
547,v0.9.1,38.5338,1466623.6,2068.6,57.535938
548,v0.9.1,82.754,1463546,2827.2,25.493212
549,v0.9.1,55.348800000000004,1466190,2342.2,40.205955
550,v0.9.1,42.843199999999996,1472551.4,2117,52.280137
551,v0.9.1,38.6516,1468202.2,2130.4,57.646667
552,v0.9.1,81.9966,1445388,2918.8,25.652292
553,v0.9.1,55.254,1464957.4,2311.6,39.956972
554,v0.9.1,42.7438,1455377.4,2073.6,52.342237
555,v0.9.1,38.366,1465315.8,2010.4,57.327706
556,v0.9.1,83.49,1456773,2944.8,25.742857
557,v0.9.1,55.6488,1462898.2,2368.6,40.199695
558,v0.9.1,42.5922,1463878.8,2046.8,52.127409
559,v0.9.1,38.6096,1465472.8,2065,57.588569
560,v0.9.1,82.6912,1463546,2893.2,25.732359
561,v0.9.1,55.6222,1470626.4,2318.4,39.769182
562,v0.9.1,42.5434,1463270.2,2105,52.310232
563,v0.9.1,38.873,1467786,2061.6,57.65197
564,v0.9.1,81.889,1445388,2911.8,25.827064
565,v0.9.1,55.2696,1464967.8,2299.2,40.248942
566,v0.9.1,42.696,1456889.4,2122.4,52.092425
567,v0.9.1,38.8134,1451104.4,2061,57.609744
568,v0.9.1,83.36280000000001,1456773,2904.8,25.707909
569,v0.9.1,54.946400000000004,1458842.2,2323.2,39.866129
570,v0.9.1,42.533199999999994,1460449,2136.8,52.345703
571,v0.9.1,38.5706,1467679.4,2025.6,57.272024
572,v0.9.1,82.7808,1463546,2933.4,25.739013
573,v0.9.1,55.2044,1474525.8,2321.6,40.214026
574,v0.9.1,42.958400000000005,1466256.6,2052.8,52.159591
575,v0.9.1,38.7086,1471781.6,2076,57.552933
576,v0.9.1,82.26360000000001,1445388,2863.8,25.74122
577,v0.9.1,54.985800000000005,1460709.2,2339.8,40.011717
578,v0.9.1,42.489599999999996,1452660.6,2048.2,52.102237
579,v0.9.1,39.0778,1466357.6,2100,57.278826
580,v0.9.1,83.2368,1456773,2956.8,25.937108
581,v0.9.1,55.6172,1464175.2,2319.8,40.177079
582,v0.9.1,43.0862,1460667.4,2099.8,52.337315
583,v0.9.1,38.606199999999994,1463931.6,2067.8,57.730256
584,v0.9.1,82.6934,1463546,2899.4,25.805789
585,v0.9.1,54.9526,1468367,2346.4,40.089252
586,v0.9.1,42.3882,1466180,2105.2,52.1967
587,v0.9.1,38.644,1473103.8,2038.2,57.826964
588,v0.9.1,82.16,1445388,2871,25.570518
589,v0.9.1,55.3904,1470388,2342.6,40.153163
590,v0.9.1,42.3284,1461370.4,2123.4,51.807561
591,v0.9.1,38.702400000000004,1458813.4,2042.6,57.617949
592,v0.9.1,83.36460000000001,1456773,2937.6,25.518554
593,v0.9.1,55.368,1465316.8,2397,40.211292
594,v0.9.1,42.2494,1460480,2037.8,51.971473
595,v0.9.1,38.717,1464576.8,2039,57.441053
596,v0.9.1,82.92160000000001,1463546,2930,25.94241
597,v0.9.1,55.060199999999995,1477765.2,2292.8,40.085091
598,v0.9.1,42.4504,1470617.8,2061,52.394108
599,v0.9.1,38.5862,1476703,2039.8,57.447503
600,v0.9.1,81.9572,1445388,2920,25.798838
601,v0.9.1,55.3336,1465143.8,2351,40.302045
602,v0.9.1,42.9192,1462885.2,2100.4,52.390698
603,v0.9.1,38.5066,1467126.6,1992.8,57.409892
604,v0.9.1,83.4734,1456773,2949.2,25.530347
605,v0.9.1,55.195,1461541.2,2360,40.137766
606,v0.9.1,42.556,1459224.6,2055,52.210022
607,v0.9.1,38.353199999999994,1465872.4,2017.6,57.301349
608,v0.9.1,82.8682,1463546,2927.4,25.745692
609,v0.9.1,55.3256,1465704.4,2330.8,40.212364
610,v0.9.1,42.555,1474588.8,2042,52.032481
611,v0.9.1,38.7812,1473143,2047.2,57.676383
612,v0.9.1,82.2204,1445388,2872.2,25.741327
613,v0.9.1,55.3928,1462415,2335.6,40.209481
614,v0.9.1,42.931,1460785.4,2124.2,52.269767
615,v0.9.1,38.3748,1463766.4,2052,57.681633
616,v0.9.1,83.42460000000001,1456773,2902.4,25.716492
617,v0.9.1,54.9122,1462954.6,2342.4,40.340909
618,v0.9.1,42.4526,1465822.2,2060.4,52.110109
619,v0.9.1,38.7422,1464432.2,2140,57.68614
620,v0.9.1,82.6546,1463546,2830,25.756524
621,v0.9.1,55.1644,1463120,2356,40.253494
622,v0.9.1,42.9662,1466256,2162.2,52.059792
623,v0.9.1,38.544599999999996,1467874.4,2073.8,57.583023
624,v0.9.1,82.1078,1445388,2863.6,25.587305
625,v0.9.1,55.4146,1464240.6,2321.8,40.001343
626,v0.9.1,42.285,1447674.6,2084,52.063007
627,v0.9.1,38.349599999999995,1464744.6,2065.8,57.693819
628,v0.9.1,83.3844,1456773,2968.4,25.61494
629,v0.9.1,55.1494,1463415.6,2340.2,40.189359
630,v0.9.1,42.6624,1465191.6,2085.4,52.22186
631,v0.9.1,38.707,1458840.2,2070.6,57.658974
632,v0.9.1,82.839,1463546,2888,25.575131
633,v0.9.1,55.0442,1468162.6,2255.4,40.07239
634,v0.9.1,42.693400000000004,1475232.6,2090.8,52.213754
635,v0.9.1,38.861,1460794.4,2049.6,57.758461
636,v0.9.1,81.9824,1445388,2909.4,25.955122
637,v0.9.1,54.869800000000005,1458357,2305.6,40.308928
638,v0.9.1,42.1252,1451662.2,2055.6,51.991019
639,v0.9.1,38.802800000000005,1461422,2054,57.564103
640,v0.9.1,83.3998,1456773,2960.4,25.92751
641,v0.9.1,55.4544,1467254.2,2333.6,40.013225
642,v0.9.1,42.7948,1466697.6,2129.8,52.325363
643,v0.9.1,39.0276,1465102.6,2064,57.492531
644,v0.9.1,82.78460000000001,1463546,2909.4,25.79546
645,v0.9.1,54.978,1479326.8,2331.4,40.224498
646,v0.9.1,42.44,1468073.2,2022.6,52.229934
647,v0.9.1,38.9426,1468807,2099.4,57.432955
648,v0.9.1,120.9692,1553845,4214,25.492047
649,v0.9.1,78.2952,1559435,3265.8,40.37454
650,v0.9.1,59.858,1561886.8,2932.8,53.201023
651,v0.9.1,53.6166,1555713.4,2885.4,59.032034
652,v0.9.1,118.65639999999999,1562136,4127.2,25.582844
653,v0.9.1,77.3772,1554956.6,3232.6,40.454869
654,v0.9.1,59.4454,1556487,2885.6,53.228222
655,v0.9.1,53.5186,1554816.8,2888,59.020412
656,v0.9.1,118.0908,1554295,4110,25.722712
657,v0.9.1,78.3238,1553479.6,3244.2,40.328809
658,v0.9.1,58.6006,1562455,2862.2,53.337007
659,v0.9.1,53.638,1562053.6,2889.6,59.03638
660,v0.9.1,120.9122,1553845,4185.2,25.604177
661,v0.9.1,78.4668,1556327.4,3314.8,40.241545
662,v0.9.1,59.539,1555266,2934,53.156277
663,v0.9.1,53.738800000000005,1549877.8,2872.6,59.004268
664,v0.9.1,118.47160000000001,1562136,4111.8,25.644237
665,v0.9.1,78.2912,1559063.2,3246.8,40.500881
666,v0.9.1,58.484199999999994,1559687.8,2880.2,53.329954
667,v0.9.1,53.5946,1560637.6,2936.2,59.075339
668,v0.9.1,118.0506,1554295,4094,25.667269
669,v0.9.1,77.54039999999999,1565218.2,3248,40.413254
670,v0.9.1,58.6024,1565777,2871.4,53.277608
671,v0.9.1,53.0878,1557128.6,2824.6,58.902603
672,v0.9.1,120.8364,1553845,4217.8,25.602817
673,v0.9.1,78.216,1560415.4,3241.6,40.397179
674,v0.9.1,59.8314,1551960.8,2905.6,53.088802
675,v0.9.1,53.522800000000004,1551440,2921.4,59.069308
676,v0.9.1,118.805,1562136,4121.6,25.665848
677,v0.9.1,77.3528,1556021.2,3261,40.430798
678,v0.9.1,59.8866,1558136.6,2944.8,53.282041
679,v0.9.1,53.45,1555244,2833.2,59.076112
680,v0.9.1,118.1524,1554295,4078.4,25.688012
681,v0.9.1,78.42,1561595.4,3262.4,40.28897
682,v0.9.1,58.816,1566022.8,2884.6,53.209242
683,v0.9.1,53.260400000000004,1559112.6,2905,59.101106
684,v0.9.1,120.8266,1553845,4144.4,25.625131
685,v0.9.1,78.4548,1552572,3279.4,40.651497
686,v0.9.1,59.392199999999995,1548433.8,2874,53.337463
687,v0.9.1,53.7608,1553937.4,2901.6,59.266197
688,v0.9.1,118.485,1562136,4090,25.672203
689,v0.9.1,77.8934,1559256.6,3259.6,40.074321
690,v0.9.1,59.2932,1561381.6,2952.6,53.348141
691,v0.9.1,53.4942,1560973.6,2891.2,58.965779
692,v0.9.1,118.00139999999999,1554295,4067,25.706441
693,v0.9.1,77.9256,1563482.8,3326.6,40.459371
694,v0.9.1,58.893800000000006,1556307.2,2804,53.265217
695,v0.9.1,53.4922,1559384.6,2853.2,59.019741
696,v0.9.1,120.9024,1553845,4260.8,25.641536
697,v0.9.1,78.0916,1555999.4,3195.8,40.437373
698,v0.9.1,60.0084,1556050,2923.6,53.300443
699,v0.9.1,53.149800000000006,1551308,2848.2,59.172222
700,v0.9.1,118.5228,1562136,4148,25.706214
701,v0.9.1,77.07860000000001,1557276.6,3211.4,40.492312
702,v0.9.1,59.31,1559808.6,2871.6,53.176105
703,v0.9.1,53.684599999999996,1555100.6,2890.4,58.975657
704,v0.9.1,117.9898,1554295,4112,25.56276
705,v0.9.1,77.1208,1560850,3205.4,40.47167
706,v0.9.1,59.2232,1563961.6,2911.6,53.213395
707,v0.9.1,53.1514,1556916,2879.4,59.158479
708,v0.9.1,120.697,1553845,4110.2,25.497495
709,v0.9.1,78.27080000000001,1554354.8,3349.8,40.396386
710,v0.9.1,58.6962,1557865.8,2901,53.278986
711,v0.9.1,53.6626,1558578.4,2910,59.179835
712,v0.9.1,118.5766,1562136,4095.8,25.564237
713,v0.9.1,77.443,1553650.6,3232.6,40.484685
714,v0.9.1,59.7458,1552416.2,2966.8,53.244673
715,v0.9.1,53.7364,1560563.8,2965.2,59.166296
716,v0.9.1,117.9662,1554295,4132.4,25.648052
717,v0.9.1,77.6008,1561187.6,3162.2,40.351488
718,v0.9.1,58.444,1558494.2,2914.6,53.285827
719,v0.9.1,53.7974,1559427.2,2851.8,59.085608
720,v0.9.1,120.901,1553845,4185.2,25.647605
721,v0.9.1,78.12060000000001,1557697.8,3298.6,40.286364
722,v0.9.1,60.0496,1545802.8,2888.4,53.190982
723,v0.9.1,54.1858,1546993.6,2888,59.075798
724,v0.9.1,118.4616,1562136,4201.8,25.636271
725,v0.9.1,78.7752,1555213.2,3217,40.516295
726,v0.9.1,59.3708,1552579.8,2862.6,52.938121
727,v0.9.1,53.7554,1557098.6,2883.8,58.901793
728,v0.9.1,117.9724,1554295,4092.6,25.654168
729,v0.9.1,77.754,1562527.8,3231.6,40.379035
730,v0.9.1,59.767199999999995,1566398,2915.4,52.727527
731,v0.9.1,53.5366,1561616.6,2934.2,59.007834
732,v0.9.1,120.7332,1553845,4142.6,25.640694
733,v0.9.1,78.28160000000001,1558964.2,3337.2,40.418633
734,v0.9.1,59.531400000000005,1556198,2849.6,53.293
735,v0.9.1,54.143,1555018.4,2885.8,59.154794
736,v0.9.1,118.565,1562136,4192.2,25.665211
737,v0.9.1,78.0248,1561621.4,3243,40.504802
738,v0.9.1,59.626400000000004,1559150.6,2828.4,53.189322
739,v0.9.1,53.8188,1557714.4,2818.6,59.00116
740,v0.9.1,117.9676,1554295,4132.8,25.664853
741,v0.9.1,77.67060000000001,1556817.2,3275.8,40.555258
742,v0.9.1,58.81,1561434.4,2807.8,53.246441
743,v0.9.1,53.7226,1564018.4,2856.2,59.114608
744,v0.9.1,120.7374,1553845,4165,25.644351
745,v0.9.1,77.261,1551594.2,3302.6,40.553019
746,v0.9.1,59.7756,1550431.6,2961.6,53.106147
747,v0.9.1,53.6686,1551004,2856.6,59.306799
748,v0.9.1,118.4464,1562136,4069,25.726271
749,v0.9.1,77.8986,1555421.8,3235,40.509612
750,v0.9.1,59.618199999999995,1554421.8,2984.4,53.240117
751,v0.9.1,53.334199999999996,1552013,2816.2,59.137442
752,v0.9.1,118.0474,1554295,4113.6,25.719212
753,v0.9.1,77.7144,1554046.8,3239,40.45793
754,v0.9.1,59.156800000000004,1560911,2886.6,53.091609
755,v0.9.1,53.289,1563530.8,2858,59.02622
756,v0.9.1,120.9002,1553845,4186.4,25.70943
757,v0.9.1,78.1484,1554301,3274,40.177463
758,v0.9.1,60.185199999999995,1553378,2907.2,53.24302
759,v0.9.1,53.3134,1556813,2911.8,59.141586
760,v0.9.1,118.4934,1562136,4082.8,25.705065
761,v0.9.1,78.45360000000001,1555363.2,3261,40.41284
762,v0.9.1,59.962199999999996,1552740.8,3001.4,53.130549
763,v0.9.1,53.419599999999996,1560553,2888.6,59.019336
764,v0.9.1,117.974,1554295,4043.4,25.718136
765,v0.9.1,77.4662,1561107,3243.4,40.489428
766,v0.9.1,59.049,1560140.2,2952,53.167176
767,v0.9.1,52.9656,1560496.2,2852,59.137358
768,v0.9.1,120.82560000000001,1553845,4124.4,25.583016
769,v0.9.1,78.5912,1554545.4,3322.4,40.500095
770,v0.9.1,59.7894,1552198.8,2995.6,53.263705
771,v0.9.1,53.5486,1551970.2,2882.8,59.090605
772,v0.9.1,118.4438,1562136,4057.8,25.544237
773,v0.9.1,78.5782,1554916.8,3237,40.363223
774,v0.9.1,59.5776,1559824.4,2992,53.094818
775,v0.9.1,53.903800000000004,1556300.4,2864.2,59.076988
776,v0.9.1,118.1286,1554295,4164,25.457549
777,v0.9.1,77.80839999999999,1561521,3213,40.42841
778,v0.9.1,59.5672,1558262.2,2923,53.197757
779,v0.9.1,53.5298,1561329.2,2861.8,59.117973
780,v0.9.1,120.95519999999999,1553845,4241.2,25.518335
781,v0.9.1,78.667,1556175.6,3309.6,40.405078
782,v0.9.1,59.4534,1552293.8,2911.6,53.249124
783,v0.9.1,53.404199999999996,1556146.6,2808,59.067156
784,v0.9.1,118.43860000000001,1562136,4106.8,25.614407
785,v0.9.1,77.8304,1555448,3271,40.397876
786,v0.9.1,59.6394,1557474.4,2931.2,53.205932
787,v0.9.1,53.6698,1559505,2846.2,58.998801
788,v0.9.1,118.2318,1554295,4083.8,25.616393
789,v0.9.1,77.2804,1563049.2,3295,40.287642
790,v0.9.1,59.5312,1558964.6,2840.2,52.937774
791,v0.9.1,53.7936,1557562.6,2788.6,59.152187
792,v0.9.1,120.972,1553845,4149.4,25.517589
793,v0.9.1,78.1292,1550942.8,3323.8,40.48162
794,v0.9.1,59.119,1555494.6,2891.8,53.200609
795,v0.9.1,53.618199999999995,1552729,2779.4,59.127849
796,v0.9.1,118.5958,1562136,4090.8,25.58322
797,v0.9.1,77.6718,1564016.4,3369.4,40.284976
798,v0.9.1,59.8174,1560942.8,2881,53.26987
799,v0.9.1,54.0004,1558395,2883.6,59.08633
800,v0.9.1,118.0392,1554295,4048.4,25.649261
801,v0.9.1,78.2252,1562732,3236.4,40.43598
802,v0.9.1,59.4078,1554318.4,3001.6,53.182264
803,v0.9.1,53.6388,1558786.6,2825,59.121153
804,v0.9.1,120.82639999999999,1553845,4160.2,25.58827
805,v0.9.1,77.8948,1555480.2,3280.2,40.408234
806,v0.9.1,59.371199999999995,1547263.6,2919.8,53.282897
807,v0.9.1,53.7584,1556388.2,2830.2,59.066983
808,v0.9.1,118.6018,1562136,4072.8,25.62794
809,v0.9.1,78.1432,1557862,3385.2,40.402864
810,v0.9.1,58.992599999999996,1557075.6,2844,53.183879
811,v0.9.1,54.0344,1555277.6,2889.4,58.977581
812,v0.9.1,117.8622,1554295,4015.2,25.721864
813,v0.9.1,77.31339999999999,1563104.8,3219.4,40.477708
814,v0.9.1,59.5878,1559595,2951.8,53.106858
815,v0.9.1,52.6932,1560554.6,2754.2,59.135017
816,v0.9.1,120.92160000000001,1553845,4178.4,25.568099
817,v0.9.1,78.49380000000001,1549666.6,3393.4,40.521735
818,v0.9.1,59.2542,1561457.4,2851.2,53.233588
819,v0.9.1,53.5036,1554271.2,2856.8,59.117351
820,v0.9.1,118.36739999999999,1562136,4196.6,25.714576
821,v0.9.1,78.7388,1553068.4,3315.4,40.355154
822,v0.9.1,59.1584,1557326.8,2833.2,53.068775
823,v0.9.1,53.6112,1554193.4,2876.6,59.126495
824,v0.9.1,118.1212,1554295,4087.2,25.69322
825,v0.9.1,77.92160000000001,1563993.6,3270.2,40.212338
826,v0.9.1,58.6006,1563215.8,2863.8,53.117762
827,v0.9.1,53.780800000000006,1561753,2885.4,59.002131
828,v0.9.1,120.615,1553845,4182,25.724954
829,v0.9.1,78.065,1559629.6,3271,40.40967
830,v0.9.1,60.0204,1553349.4,2966.8,53.308529
831,v0.9.1,53.442800000000005,1560242.6,2909.8,59.083421
832,v0.9.1,118.5866,1562136,4132.6,25.677626
833,v0.9.1,78.1598,1552369.4,3244.8,40.380696
834,v0.9.1,59.4864,1552401.4,2910.8,53.135388
835,v0.9.1,54.1536,1551997,2889.6,59.079798
836,v0.9.1,118.15480000000001,1554295,4101.8,25.432855
837,v0.9.1,77.85560000000001,1562192,3271.4,40.349335
838,v0.9.1,59.304199999999994,1557661.4,2928.4,53.327836
839,v0.9.1,53.2322,1560559.4,2824.6,59.132318
840,v0.9.1,120.97139999999999,1553845,4241.8,25.522409
841,v0.9.1,77.945,1555756,3266.8,40.485603
842,v0.9.1,59.240199999999994,1556766.4,2890.8,53.244627
843,v0.9.1,53.726800000000004,1555778.2,2892.4,59.100243
844,v0.9.1,118.5372,1562136,4066.8,25.61339
845,v0.9.1,77.7416,1564232.6,3262.4,40.436909
846,v0.9.1,59.5032,1556024.2,2997.2,53.271892
847,v0.9.1,53.2996,1554899.8,2881.4,58.988178
848,v0.9.1,118.0998,1554295,4067.2,25.54289
849,v0.9.1,77.4338,1558403.4,3199.6,40.468264
850,v0.9.1,58.9274,1561614,2919.8,53.154126
851,v0.9.1,53.4706,1563005.6,2894.8,59.124209
852,v0.9.1,120.8774,1553845,4137.8,25.539346
853,v0.9.1,78.8844,1553139.2,3312.6,40.474927
854,v0.9.1,59.451800000000006,1557513.8,2976,53.221401
855,v0.9.1,53.5982,1561813.6,2857,59.204773
856,v0.9.1,118.6814,1562136,4115.8,25.623729
857,v0.9.1,77.7218,1562521.2,3215,40.615696
858,v0.9.1,59.4676,1554770.8,2914,53.034198
859,v0.9.1,53.3876,1558446.6,2920.8,59.30993
860,v0.9.1,118.13260000000001,1554295,4091.2,25.531065
861,v0.9.1,77.811,1560470.2,3263.8,40.26892
862,v0.9.1,59.1262,1557959.6,2941.2,53.167456
863,v0.9.1,53.5252,1563395.4,2868.2,58.877624
864,v0.9.1,128.63139999999999,1463713,4413.2,25.607572
865,v0.9.1,82.1568,1460207.8,3478.4,40.759398
866,v0.9.1,62.0358,1450587.6,3075,54.35093
867,v0.9.1,54.9974,1449643.2,2967.4,60.515945
868,v0.9.1,130.1676,1469489,4593,25.592976
869,v0.9.1,81.5738,1461466,3384,41.013473
870,v0.9.1,61.6854,1454262.2,3028.4,54.265748
871,v0.9.1,55.18,1456225.8,3020.4,60.690519
872,v0.9.1,125.631,1468113,4290.2,25.579351
873,v0.9.1,81.916,1461887.8,3514.6,41.063883
874,v0.9.1,61.268800000000006,1459511.6,3055.6,54.246525
875,v0.9.1,55.141,1458542.2,2992.2,60.613208
876,v0.9.1,128.6396,1463713,4411.6,25.574358
877,v0.9.1,81.91980000000001,1453459.6,3486.8,40.819128
878,v0.9.1,61.704800000000006,1447881,3031,54.34303
879,v0.9.1,55.801,1460584.4,3030.8,60.557588
880,v0.9.1,130.125,1469489,4524.8,25.470971
881,v0.9.1,81.15039999999999,1458313.8,3464.8,40.991854
882,v0.9.1,61.331199999999995,1448238,2938,54.283382
883,v0.9.1,55.2004,1463446.8,3030.2,60.565532
884,v0.9.1,126.07539999999999,1468113,4375.4,25.678402
885,v0.9.1,82.0714,1465808.4,3420,40.968716
886,v0.9.1,61.242599999999996,1461676.8,3015.6,54.20347
887,v0.9.1,55.5712,1463086.6,3014.2,60.601455
888,v0.9.1,128.6294,1463713,4462.2,25.615799
889,v0.9.1,82.3386,1444385.6,3457.2,40.955597
890,v0.9.1,61.648,1455689,3040,54.318051
891,v0.9.1,55.569,1453364,3061.4,60.519779
892,v0.9.1,130.3854,1469489,4493,25.634032
893,v0.9.1,81.4918,1455981.4,3420.8,40.81997
894,v0.9.1,61.474599999999995,1456208.8,3050.4,54.402665
895,v0.9.1,55.5174,1462382.6,3037.4,60.566922
896,v0.9.1,125.94619999999999,1468113,4313.2,25.578621
897,v0.9.1,81.2656,1460392.6,3474.2,40.810451
898,v0.9.1,61.3108,1455783.8,3045,54.388933
899,v0.9.1,55.6286,1459684.8,3013.2,60.615318
900,v0.9.1,128.8062,1463713,4540.6,25.643023
901,v0.9.1,81.939,1464578.8,3355.6,40.841566
902,v0.9.1,61.5496,1450248,3053.4,54.361988
903,v0.9.1,55.2364,1458088.6,2969.8,60.42564
904,v0.9.1,130.2168,1469489,4555.2,25.583781
905,v0.9.1,80.7674,1453842.2,3351,40.811442
906,v0.9.1,61.512800000000006,1454875.8,3046.2,54.328741
907,v0.9.1,55.376,1457415,2988.6,60.629377
908,v0.9.1,125.9694,1468113,4295.8,25.624371
909,v0.9.1,82.1702,1456470.8,3394.6,40.790968
910,v0.9.1,61.337,1465549,3090.6,54.300053
911,v0.9.1,54.9862,1458941.6,2986.2,60.632939
912,v0.9.1,128.69660000000002,1463713,4437,25.458921
913,v0.9.1,82.09360000000001,1458431,3433.4,40.880196
914,v0.9.1,61.334199999999996,1450897,3009.8,54.355785
915,v0.9.1,55.818599999999996,1460784.2,3049.8,60.514714
916,v0.9.1,130.3916,1469489,4507.4,25.645433
917,v0.9.1,81.8544,1470748.2,3520.6,40.906759
918,v0.9.1,61.8116,1457542,3022.8,54.21743
919,v0.9.1,55.1996,1449096.4,2984.6,60.61281
920,v0.9.1,125.8222,1468113,4361.8,25.615121
921,v0.9.1,81.8126,1459894.8,3491.4,40.926929
922,v0.9.1,61.6916,1466724.4,3009.4,54.362797
923,v0.9.1,55.0978,1460407.2,3053.2,60.701163
924,v0.9.1,128.4954,1463713,4454.8,25.499862
925,v0.9.1,82.0706,1446112.4,3514.8,40.844767
926,v0.9.1,61.0108,1451825.2,2986.2,54.316236
927,v0.9.1,55.5606,1450899.2,2932.4,60.486039
928,v0.9.1,130.2382,1469489,4515.4,25.89971
929,v0.9.1,82.36619999999999,1453198.8,3451,41.172259
930,v0.9.1,62.1222,1459162,3050.4,54.706882
931,v0.9.1,55.1656,1464217.6,2980.8,60.282507
932,v0.9.1,125.8564,1468113,4429.6,25.885701
933,v0.9.1,81.94019999999999,1457982.8,3430,41.12436
934,v0.9.1,61.572199999999995,1464702.4,2961.4,54.243283
935,v0.9.1,55.307,1453781.6,2915.2,60.529971
936,v0.9.1,128.7634,1463713,4439.2,25.619155
937,v0.9.1,81.62819999999999,1458288.8,3464.2,40.884141
938,v0.9.1,62.0706,1459097.4,2998,54.375174
939,v0.9.1,55.397400000000005,1451708.8,2999.2,60.444775
940,v0.9.1,130.4626,1469489,4565.2,25.602923
941,v0.9.1,82.3142,1456984.8,3460.2,40.858345
942,v0.9.1,61.9422,1456459.8,3088,54.180001
943,v0.9.1,55.74,1454214.8,2951.6,60.573084
944,v0.9.1,125.91680000000001,1468113,4374.2,25.609487
945,v0.9.1,81.273,1450278,3463.4,40.848397
946,v0.9.1,61.5492,1457582.2,2990.2,54.404838
947,v0.9.1,54.939800000000005,1465471.2,2942,60.620364
948,v0.9.1,128.6052,1463713,4514.2,25.494109
949,v0.9.1,81.7342,1457712.8,3485,40.933143
950,v0.9.1,62.2322,1458923.4,3107.2,54.200423
951,v0.9.1,55.0148,1445523.4,2926.4,60.452329
952,v0.9.1,130.2648,1469489,4461.2,25.520074
953,v0.9.1,81.8942,1460889,3499.6,40.968729
954,v0.9.1,61.1144,1451740.6,3013.8,54.236039
955,v0.9.1,55.551,1460136.2,3019.2,60.663318
956,v0.9.1,125.791,1468113,4350.6,25.595615
957,v0.9.1,81.496,1458040.8,3379.4,40.88028
958,v0.9.1,61.659,1458427.2,3026,54.316921
959,v0.9.1,55.144800000000004,1466876.2,3066,60.666669
960,v0.9.1,129.0604,1463713,4435.2,25.666977
961,v0.9.1,81.4188,1455671.2,3461.4,40.832678
962,v0.9.1,61.2058,1455042.8,2969.4,54.333004
963,v0.9.1,54.9236,1455873.8,2954,60.745744
964,v0.9.1,130.155,1469489,4567.4,25.769807
965,v0.9.1,82.2872,1459006.2,3471.4,40.993139
966,v0.9.1,61.772400000000005,1450378.8,3029,54.347305
967,v0.9.1,55.4138,1453177.4,3018.4,60.648078
968,v0.9.1,125.6496,1468113,4292.8,25.647521
969,v0.9.1,81.9032,1462183.8,3474.6,40.875692
970,v0.9.1,60.979,1464299,3048.8,54.29178
